읍면동,구 이름,동 이름,전체평균연령,남자,여자,약국,여성 복지 시설,교육 시설,문화 복지 시설,영화관,박물관,미술관,공연장,공원,도서관,녹지 분포,소음,대기청결도,휴식공간,수질오염,치안,깨끗한 길거리,주차질서
1116063,강서구,화곡8동,45.8,44.7,46.9,0.4027027027027027,0.5,0.25083612040133774,0.9999999999999999,0.5555555555555556,0.09090909090909091,0.05,0.01807228915662651,0.8939393939393938,0.4545454545454546,0.8706896551724137,0.6166666666666667,0.7864077669902914,0.9395604395604398,1.0,0.8587360594795537,0.9018404907975461,0.813333333333333
1116064,강서구,가양1동,40.0,40.8,39.3,0.4027027027027027,0.5,0.25083612040133774,0.9999999999999999,0.5555555555555556,0.09090909090909091,0.05,0.01807228915662651,0.8939393939393938,0.4545454545454546,0.8706896551724137,0.6166666666666667,0.7864077669902914,0.9395604395604398,1.0,0.8587360594795537,0.9018404907975461,0.813333333333333
1116065,강서구,가양2동,52.6,51.4,53.6,0.4027027027027027,0.5,0.25083612040133774,0.9999999999999999,0.5555555555555556,0.09090909090909091,0.05,0.01807228915662651,0.8939393939393938,0.4545454545454546,0.8706896551724137,0.6166666666666667,0.7864077669902914,0.9395604395604398,1.0,0.8587360594795537,0.9018404907975461,0.813333333333333
1116066,강서구,가양3동,49.7,48.0,51.2,0.4027027027027027,0.5,0.25083612040133774,0.9999999999999999,0.5555555555555556,0.09090909090909091,0.05,0.01807228915662651,0.8939393939393938,0.4545454545454546,0.8706896551724137,0.6166666666666667,0.7864077669902914,0.9395604395604398,1.0,0.8587360594795537,0.9018404907975461,0.813333333333333
1116067,강서구,발산1동,42.2,41.2,43.2,0.4027027027027027,0.5,0.25083612040133774,0.9999999999999999,0.5555555555555556,0.09090909090909091,0.05,0.01807228915662651,0.8939393939393938,0.4545454545454546,0.8706896551724137,0.6166666666666667,0.7864077669902914,0.9395604395604398,1.0,0.8587360594795537,0.9018404907975461,0.813333333333333
1116069,강서구,공항동,41.8,41.2,42.6,0.4027027027027027,0.5,0.25083612040133774,0.9999999999999999,0.5555555555555556,0.09090909090909091,0.05,0.01807228915662651,0.8939393939393938,0.4545454545454546,0.8706896551724137,0.6166666666666667,0.7864077669902914,0.9395604395604398,1.0,0.8587360594795537,0.9018404907975461,0.813333333333333
1116070,강서구,방화1동,43.4,42.8,44.0,0.4027027027027027,0.5,0.25083612040133774,0.9999999999999999,0.5555555555555556,0.09090909090909091,0.05,0.01807228915662651,0.8939393939393938,0.4545454545454546,0.8706896551724137,0.6166666666666667,0.7864077669902914,0.9395604395604398,1.0,0.8587360594795537,0.9018404907975461,0.813333333333333
1116071,강서구,방화2동,47.1,45.8,48.4,0.4027027027027027,0.5,0.25083612040133774,0.9999999999999999,0.5555555555555556,0.09090909090909091,0.05,0.01807228915662651,0.8939393939393938,0.4545454545454546,0.8706896551724137,0.6166666666666667,0.7864077669902914,0.9395604395604398,1.0,0.8587360594795537,0.9018404907975461,0.813333333333333
1116072,강서구,방화3동,48.8,47.2,50.3,0.4027027027027027,0.5,0.25083612040133774,0.9999999999999999,0.5555555555555556,0.09090909090909091,0.05,0.01807228915662651,0.8939393939393938,0.4545454545454546,0.8706896551724137,0.6166666666666667,0.7864077669902914,0.9395604395604398,1.0,0.8587360594795537,0.9018404907975461,0.813333333333333
1116073,강서구,화곡1동,44.6,44.0,45.1,0.4027027027027027,0.5,0.25083612040133774,0.9999999999999999,0.5555555555555556,0.09090909090909091,0.05,0.01807228915662651,0.8939393939393938,0.4545454545454546,0.8706896551724137,0.6166666666666667,0.7864077669902914,0.9395604395604398,1.0,0.8587360594795537,0.9018404907975461,0.813333333333333
1116074,강서구,우장산동,41.9,41.7,42.1,0.4027027027027027,0.5,0.25083612040133774,0.9999999999999999,0.5555555555555556,0.09090909090909091,0.05,0.01807228915662651,0.8939393939393938,0.4545454545454546,0.8706896551724137,0.6166666666666667,0.7864077669902914,0.9395604395604398,1.0,0.8587360594795537,0.9018404907975461,0.813333333333333
1117051,구로구,신도림동,41.6,41.3,41.8,0.20270270270270263,1.0,0.12081939799331104,0.5,0.2222222222222222,0.06060606060606061,0.0,0.03614457831325302,0.4621212121212121,0.7272727272727272,0.3362068965517251,0.47499999999999964,0.8592233009708741,0.4230769230769229,0.3862660944206011,0.6245353159851299,0.7607361963190189,0.5666666666666664
1117052,구로구,구로1동,42.0,41.3,42.7,0.20270270270270263,1.0,0.12081939799331104,0.5,0.2222222222222222,0.06060606060606061,0.0,0.03614457831325302,0.4621212121212121,0.7272727272727272,0.3362068965517251,0.47499999999999964,0.8592233009708741,0.4230769230769229,0.3862660944206011,0.6245353159851299,0.7607361963190189,0.5666666666666664
1117054,구로구,구로3동,43.1,42.3,44.0,0.20270270270270263,1.0,0.12081939799331104,0.5,0.2222222222222222,0.06060606060606061,0.0,0.03614457831325302,0.4621212121212121,0.7272727272727272,0.3362068965517251,0.47499999999999964,0.8592233009708741,0.4230769230769229,0.3862660944206011,0.6245353159851299,0.7607361963190189,0.5666666666666664
1117055,구로구,구로4동,49.1,48.0,50.2,0.20270270270270263,1.0,0.12081939799331104,0.5,0.2222222222222222,0.06060606060606061,0.0,0.03614457831325302,0.4621212121212121,0.7272727272727272,0.3362068965517251,0.47499999999999964,0.8592233009708741,0.4230769230769229,0.3862660944206011,0.6245353159851299,0.7607361963190189,0.5666666666666664
1117056,구로구,구로5동,44.2,44.0,44.4,0.20270270270270263,1.0,0.12081939799331104,0.5,0.2222222222222222,0.06060606060606061,0.0,0.03614457831325302,0.4621212121212121,0.7272727272727272,0.3362068965517251,0.47499999999999964,0.8592233009708741,0.4230769230769229,0.3862660944206011,0.6245353159851299,0.7607361963190189,0.5666666666666664
1117061,구로구,고척1동,44.0,43.2,44.8,0.20270270270270263,1.0,0.12081939799331104,0.5,0.2222222222222222,0.06060606060606061,0.0,0.03614457831325302,0.4621212121212121,0.7272727272727272,0.3362068965517251,0.47499999999999964,0.8592233009708741,0.4230769230769229,0.3862660944206011,0.6245353159851299,0.7607361963190189,0.5666666666666664
1117062,구로구,고척2동,47.1,46.2,48.0,0.20270270270270263,1.0,0.12081939799331104,0.5,0.2222222222222222,0.06060606060606061,0.0,0.03614457831325302,0.4621212121212121,0.7272727272727272,0.3362068965517251,0.47499999999999964,0.8592233009708741,0.4230769230769229,0.3862660944206011,0.6245353159851299,0.7607361963190189,0.5666666666666664
1117064,구로구,개봉2동,47.3,46.5,48.1,0.20270270270270263,1.0,0.12081939799331104,0.5,0.2222222222222222,0.06060606060606061,0.0,0.03614457831325302,0.4621212121212121,0.7272727272727272,0.3362068965517251,0.47499999999999964,0.8592233009708741,0.4230769230769229,0.3862660944206011,0.6245353159851299,0.7607361963190189,0.5666666666666664
1117065,구로구,개봉3동,48.2,47.0,49.3,0.20270270270270263,1.0,0.12081939799331104,0.5,0.2222222222222222,0.06060606060606061,0.0,0.03614457831325302,0.4621212121212121,0.7272727272727272,0.3362068965517251,0.47499999999999964,0.8592233009708741,0.4230769230769229,0.3862660944206011,0.6245353159851299,0.7607361963190189,0.5666666666666664
1117067,구로구,오류1동,44.5,44.5,44.6,0.20270270270270263,1.0,0.12081939799331104,0.5,0.2222222222222222,0.06060606060606061,0.0,0.03614457831325302,0.4621212121212121,0.7272727272727272,0.3362068965517251,0.47499999999999964,0.8592233009708741,0.4230769230769229,0.3862660944206011,0.6245353159851299,0.7607361963190189,0.5666666666666664
1117068,구로구,오류2동,45.2,44.0,46.3,0.20270270270270263,1.0,0.12081939799331104,0.5,0.2222222222222222,0.06060606060606061,0.0,0.03614457831325302,0.4621212121212121,0.7272727272727272,0.3362068965517251,0.47499999999999964,0.8592233009708741,0.4230769230769229,0.3862660944206011,0.6245353159851299,0.7607361963190189,0.5666666666666664
1117069,구로구,수궁동,46.7,45.4,48.0,0.20270270270270263,1.0,0.12081939799331104,0.5,0.2222222222222222,0.06060606060606061,0.0,0.03614457831325302,0.4621212121212121,0.7272727272727272,0.3362068965517251,0.47499999999999964,0.8592233009708741,0.4230769230769229,0.3862660944206011,0.6245353159851299,0.7607361963190189,0.5666666666666664
1117070,구로구,가리봉동,48.4,47.4,49.6,0.20270270270270263,1.0,0.12081939799331104,0.5,0.2222222222222222,0.06060606060606061,0.0,0.03614457831325302,0.4621212121212121,0.7272727272727272,0.3362068965517251,0.47499999999999964,0.8592233009708741,0.4230769230769229,0.3862660944206011,0.6245353159851299,0.7607361963190189,0.5666666666666664
1117071,구로구,구로2동,50.1,49.0,51.3,0.20270270270270263,1.0,0.12081939799331104,0.5,0.2222222222222222,0.06060606060606061,0.0,0.03614457831325302,0.4621212121212121,0.7272727272727272,0.3362068965517251,0.47499999999999964,0.8592233009708741,0.4230769230769229,0.3862660944206011,0.6245353159851299,0.7607361963190189,0.5666666666666664
1117072,구로구,개봉1동,46.2,45.4,47.0,0.20270270270270263,1.0,0.12081939799331104,0.5,0.2222222222222222,0.06060606060606061,0.0,0.03614457831325302,0.4621212121212121,0.7272727272727272,0.3362068965517251,0.47499999999999964,0.8592233009708741,0.4230769230769229,0.3862660944206011,0.6245353159851299,0.7607361963190189,0.5666666666666664
1118051,금천구,가산동,40.7,41.2,40.1,0.027027027027026973,0.3333333333333333,0.04640468227424749,0.2142857142857143,0.1111111111111111,0.0,0.0,0.024096385542168676,0.0,0.0,0.3189655172413799,0.3208333333333333,0.412621359223301,0.0,0.20600858369098685,0.4089219330855016,0.20245398773006107,0.17333333333333334
1118052,금천구,독산1동,41.9,41.6,42.1,0.027027027027026973,0.3333333333333333,0.04640468227424749,0.2142857142857143,0.1111111111111111,0.0,0.0,0.024096385542168676,0.0,0.0,0.3189655172413799,0.3208333333333333,0.412621359223301,0.0,0.20600858369098685,0.4089219330855016,0.20245398773006107,0.17333333333333334
1118053,금천구,독산2동,47.7,46.7,48.7,0.027027027027026973,0.3333333333333333,0.04640468227424749,0.2142857142857143,0.1111111111111111,0.0,0.0,0.024096385542168676,0.0,0.0,0.3189655172413799,0.3208333333333333,0.412621359223301,0.0,0.20600858369098685,0.4089219330855016,0.20245398773006107,0.17333333333333334
1118054,금천구,독산3동,47.6,46.8,48.3,0.027027027027026973,0.3333333333333333,0.04640468227424749,0.2142857142857143,0.1111111111111111,0.0,0.0,0.024096385542168676,0.0,0.0,0.3189655172413799,0.3208333333333333,0.412621359223301,0.0,0.20600858369098685,0.4089219330855016,0.20245398773006107,0.17333333333333334
1118055,금천구,독산4동,48.3,47.6,48.9,0.027027027027026973,0.3333333333333333,0.04640468227424749,0.2142857142857143,0.1111111111111111,0.0,0.0,0.024096385542168676,0.0,0.0,0.3189655172413799,0.3208333333333333,0.412621359223301,0.0,0.20600858369098685,0.4089219330855016,0.20245398773006107,0.17333333333333334
1118057,금천구,시흥1동,46.7,45.7,47.8,0.027027027027026973,0.3333333333333333,0.04640468227424749,0.2142857142857143,0.1111111111111111,0.0,0.0,0.024096385542168676,0.0,0.0,0.3189655172413799,0.3208333333333333,0.412621359223301,0.0,0.20600858369098685,0.4089219330855016,0.20245398773006107,0.17333333333333334
1118058,금천구,시흥2동,46.6,45.6,47.4,0.027027027027026973,0.3333333333333333,0.04640468227424749,0.2142857142857143,0.1111111111111111,0.0,0.0,0.024096385542168676,0.0,0.0,0.3189655172413799,0.3208333333333333,0.412621359223301,0.0,0.20600858369098685,0.4089219330855016,0.20245398773006107,0.17333333333333334
1118059,금천구,시흥3동,49.0,47.9,50.0,0.027027027027026973,0.3333333333333333,0.04640468227424749,0.2142857142857143,0.1111111111111111,0.0,0.0,0.024096385542168676,0.0,0.0,0.3189655172413799,0.3208333333333333,0.412621359223301,0.0,0.20600858369098685,0.4089219330855016,0.20245398773006107,0.17333333333333334
1118060,금천구,시흥4동,48.5,47.7,49.3,0.027027027027026973,0.3333333333333333,0.04640468227424749,0.2142857142857143,0.1111111111111111,0.0,0.0,0.024096385542168676,0.0,0.0,0.3189655172413799,0.3208333333333333,0.412621359223301,0.0,0.20600858369098685,0.4089219330855016,0.20245398773006107,0.17333333333333334
1118061,금천구,시흥5동,49.3,47.9,50.8,0.027027027027026973,0.3333333333333333,0.04640468227424749,0.2142857142857143,0.1111111111111111,0.0,0.0,0.024096385542168676,0.0,0.0,0.3189655172413799,0.3208333333333333,0.412621359223301,0.0,0.20600858369098685,0.4089219330855016,0.20245398773006107,0.17333333333333334
1119054,영등포구,여의동,44.8,44.2,45.3,0.3891891891891892,0.3333333333333333,0.15133779264214048,0.3571428571428571,0.2222222222222222,0.06060606060606061,0.05,0.042168674698795185,0.40151515151515155,0.09090909090909094,0.4482758620689662,0.14583333333333304,0.4223300970873787,0.48901098901098905,0.2875536480686698,0.2230483271375463,0.19018404907975484,0.013333333333332753
1119055,영등포구,당산1동,43.5,43.4,43.7,0.3891891891891892,0.3333333333333333,0.15133779264214048,0.3571428571428571,0.2222222222222222,0.06060606060606061,0.05,0.042168674698795185,0.40151515151515155,0.09090909090909094,0.4482758620689662,0.14583333333333304,0.4223300970873787,0.48901098901098905,0.2875536480686698,0.2230483271375463,0.19018404907975484,0.013333333333332753
1119056,영등포구,당산2동,40.9,41.0,40.9,0.3891891891891892,0.3333333333333333,0.15133779264214048,0.3571428571428571,0.2222222222222222,0.06060606060606061,0.05,0.042168674698795185,0.40151515151515155,0.09090909090909094,0.4482758620689662,0.14583333333333304,0.4223300970873787,0.48901098901098905,0.2875536480686698,0.2230483271375463,0.19018404907975484,0.013333333333332753
1119061,영등포구,양평1동,41.2,41.0,41.5,0.3891891891891892,0.3333333333333333,0.15133779264214048,0.3571428571428571,0.2222222222222222,0.06060606060606061,0.05,0.042168674698795185,0.40151515151515155,0.09090909090909094,0.4482758620689662,0.14583333333333304,0.4223300970873787,0.48901098901098905,0.2875536480686698,0.2230483271375463,0.19018404907975484,0.013333333333332753
1119062,영등포구,양평2동,40.9,40.7,41.0,0.3891891891891892,0.3333333333333333,0.15133779264214048,0.3571428571428571,0.2222222222222222,0.06060606060606061,0.05,0.042168674698795185,0.40151515151515155,0.09090909090909094,0.4482758620689662,0.14583333333333304,0.4223300970873787,0.48901098901098905,0.2875536480686698,0.2230483271375463,0.19018404907975484,0.013333333333332753
1119063,영등포구,신길1동,45.2,44.4,46.0,0.3891891891891892,0.3333333333333333,0.15133779264214048,0.3571428571428571,0.2222222222222222,0.06060606060606061,0.05,0.042168674698795185,0.40151515151515155,0.09090909090909094,0.4482758620689662,0.14583333333333304,0.4223300970873787,0.48901098901098905,0.2875536480686698,0.2230483271375463,0.19018404907975484,0.013333333333332753
1119065,영등포구,신길3동,46.0,45.1,46.9,0.3891891891891892,0.3333333333333333,0.15133779264214048,0.3571428571428571,0.2222222222222222,0.06060606060606061,0.05,0.042168674698795185,0.40151515151515155,0.09090909090909094,0.4482758620689662,0.14583333333333304,0.4223300970873787,0.48901098901098905,0.2875536480686698,0.2230483271375463,0.19018404907975484,0.013333333333332753
1119066,영등포구,신길4동,46.0,44.8,47.3,0.3891891891891892,0.3333333333333333,0.15133779264214048,0.3571428571428571,0.2222222222222222,0.06060606060606061,0.05,0.042168674698795185,0.40151515151515155,0.09090909090909094,0.4482758620689662,0.14583333333333304,0.4223300970873787,0.48901098901098905,0.2875536480686698,0.2230483271375463,0.19018404907975484,0.013333333333332753
1119067,영등포구,신길5동,46.3,45.2,47.3,0.3891891891891892,0.3333333333333333,0.15133779264214048,0.3571428571428571,0.2222222222222222,0.06060606060606061,0.05,0.042168674698795185,0.40151515151515155,0.09090909090909094,0.4482758620689662,0.14583333333333304,0.4223300970873787,0.48901098901098905,0.2875536480686698,0.2230483271375463,0.19018404907975484,0.013333333333332753
1119068,영등포구,신길6동,45.0,44.0,45.9,0.3891891891891892,0.3333333333333333,0.15133779264214048,0.3571428571428571,0.2222222222222222,0.06060606060606061,0.05,0.042168674698795185,0.40151515151515155,0.09090909090909094,0.4482758620689662,0.14583333333333304,0.4223300970873787,0.48901098901098905,0.2875536480686698,0.2230483271375463,0.19018404907975484,0.013333333333332753
1119069,영등포구,신길7동,41.2,40.3,42.0,0.3891891891891892,0.3333333333333333,0.15133779264214048,0.3571428571428571,0.2222222222222222,0.06060606060606061,0.05,0.042168674698795185,0.40151515151515155,0.09090909090909094,0.4482758620689662,0.14583333333333304,0.4223300970873787,0.48901098901098905,0.2875536480686698,0.2230483271375463,0.19018404907975484,0.013333333333332753
1119070,영등포구,대림1동,47.9,46.4,49.4,0.3891891891891892,0.3333333333333333,0.15133779264214048,0.3571428571428571,0.2222222222222222,0.06060606060606061,0.05,0.042168674698795185,0.40151515151515155,0.09090909090909094,0.4482758620689662,0.14583333333333304,0.4223300970873787,0.48901098901098905,0.2875536480686698,0.2230483271375463,0.19018404907975484,0.013333333333332753
1119071,영등포구,대림2동,48.6,47.4,49.7,0.3891891891891892,0.3333333333333333,0.15133779264214048,0.3571428571428571,0.2222222222222222,0.06060606060606061,0.05,0.042168674698795185,0.40151515151515155,0.09090909090909094,0.4482758620689662,0.14583333333333304,0.4223300970873787,0.48901098901098905,0.2875536480686698,0.2230483271375463,0.19018404907975484,0.013333333333332753
1119072,영등포구,대림3동,47.8,46.9,48.8,0.3891891891891892,0.3333333333333333,0.15133779264214048,0.3571428571428571,0.2222222222222222,0.06060606060606061,0.05,0.042168674698795185,0.40151515151515155,0.09090909090909094,0.4482758620689662,0.14583333333333304,0.4223300970873787,0.48901098901098905,0.2875536480686698,0.2230483271375463,0.19018404907975484,0.013333333333332753
1119073,영등포구,영등포본동,46.4,45.7,47.2,0.3891891891891892,0.3333333333333333,0.15133779264214048,0.3571428571428571,0.2222222222222222,0.06060606060606061,0.05,0.042168674698795185,0.40151515151515155,0.09090909090909094,0.4482758620689662,0.14583333333333304,0.4223300970873787,0.48901098901098905,0.2875536480686698,0.2230483271375463,0.19018404907975484,0.013333333333332753
1119074,영등포구,영등포동,40.2,41.7,38.6,0.3891891891891892,0.3333333333333333,0.15133779264214048,0.3571428571428571,0.2222222222222222,0.06060606060606061,0.05,0.042168674698795185,0.40151515151515155,0.09090909090909094,0.4482758620689662,0.14583333333333304,0.4223300970873787,0.48901098901098905,0.2875536480686698,0.2230483271375463,0.19018404907975484,0.013333333333332753
1119075,영등포구,도림동,45.9,45.2,46.6,0.3891891891891892,0.3333333333333333,0.15133779264214048,0.3571428571428571,0.2222222222222222,0.06060606060606061,0.05,0.042168674698795185,0.40151515151515155,0.09090909090909094,0.4482758620689662,0.14583333333333304,0.4223300970873787,0.48901098901098905,0.2875536480686698,0.2230483271375463,0.19018404907975484,0.013333333333332753
1119076,영등포구,문래동,41.7,41.0,42.3,0.3891891891891892,0.3333333333333333,0.15133779264214048,0.3571428571428571,0.2222222222222222,0.06060606060606061,0.05,0.042168674698795185,0.40151515151515155,0.09090909090909094,0.4482758620689662,0.14583333333333304,0.4223300970873787,0.48901098901098905,0.2875536480686698,0.2230483271375463,0.19018404907975484,0.013333333333332753
1120052,동작구,노량진2동,47.1,45.9,48.4,0.181081081081081,0.5,0.15133779264214048,0.6428571428571429,0.1111111111111111,0.030303030303030304,0.0,0.01204819277108434,0.2348484848484848,0.2727272727272727,0.7327586206896557,1.0,1.0,0.8461538461538458,0.9785407725321891,1.0,0.9938650306748467,0.9999999999999996
1120053,동작구,상도1동,42.8,41.6,43.9,0.181081081081081,0.5,0.15133779264214048,0.6428571428571429,0.1111111111111111,0.030303030303030304,0.0,0.01204819277108434,0.2348484848484848,0.2727272727272727,0.7327586206896557,1.0,1.0,0.8461538461538458,0.9785407725321891,1.0,0.9938650306748467,0.9999999999999996
1120054,동작구,상도2동,42.7,41.9,43.5,0.181081081081081,0.5,0.15133779264214048,0.6428571428571429,0.1111111111111111,0.030303030303030304,0.0,0.01204819277108434,0.2348484848484848,0.2727272727272727,0.7327586206896557,1.0,1.0,0.8461538461538458,0.9785407725321891,1.0,0.9938650306748467,0.9999999999999996
1120055,동작구,상도3동,45.8,44.8,46.6,0.181081081081081,0.5,0.15133779264214048,0.6428571428571429,0.1111111111111111,0.030303030303030304,0.0,0.01204819277108434,0.2348484848484848,0.2727272727272727,0.7327586206896557,1.0,1.0,0.8461538461538458,0.9785407725321891,1.0,0.9938650306748467,0.9999999999999996
1120056,동작구,상도4동,45.7,44.4,46.9,0.181081081081081,0.5,0.15133779264214048,0.6428571428571429,0.1111111111111111,0.030303030303030304,0.0,0.01204819277108434,0.2348484848484848,0.2727272727272727,0.7327586206896557,1.0,1.0,0.8461538461538458,0.9785407725321891,1.0,0.9938650306748467,0.9999999999999996
1120063,동작구,사당1동,44.0,43.3,44.6,0.181081081081081,0.5,0.15133779264214048,0.6428571428571429,0.1111111111111111,0.030303030303030304,0.0,0.01204819277108434,0.2348484848484848,0.2727272727272727,0.7327586206896557,1.0,1.0,0.8461538461538458,0.9785407725321891,1.0,0.9938650306748467,0.9999999999999996
1120065,동작구,사당3동,44.9,44.4,45.3,0.181081081081081,0.5,0.15133779264214048,0.6428571428571429,0.1111111111111111,0.030303030303030304,0.0,0.01204819277108434,0.2348484848484848,0.2727272727272727,0.7327586206896557,1.0,1.0,0.8461538461538458,0.9785407725321891,1.0,0.9938650306748467,0.9999999999999996
1120066,동작구,사당4동,45.9,44.9,46.9,0.181081081081081,0.5,0.15133779264214048,0.6428571428571429,0.1111111111111111,0.030303030303030304,0.0,0.01204819277108434,0.2348484848484848,0.2727272727272727,0.7327586206896557,1.0,1.0,0.8461538461538458,0.9785407725321891,1.0,0.9938650306748467,0.9999999999999996
1120067,동작구,사당5동,44.2,43.4,45.0,0.181081081081081,0.5,0.15133779264214048,0.6428571428571429,0.1111111111111111,0.030303030303030304,0.0,0.01204819277108434,0.2348484848484848,0.2727272727272727,0.7327586206896557,1.0,1.0,0.8461538461538458,0.9785407725321891,1.0,0.9938650306748467,0.9999999999999996
